id,title,rating,votes,genre_ids,language,release_date,runtime,budget,revenue,popularity,overview,number_of_seasons,number_of_episodes,production_countries,networks,creators,main_actors,source_category,type
2767,The Vicar of Dibley,7.3,95,[35],en,1994-11-10,30.0,,,57.0998,"Reverend Granger is assigned as the Vicar of the rural parish of Dibley, but she is not quite what the villagers expected.",3,14.0,['United Kingdom'],['BBC One'],"['Paul Mayhew-Archer', 'Richard Curtis']","['Dawn French', 'Emma Chambers', 'Trevor Peacock', 'John Bluthal', 'James Fleet']",popularity.desc_1994,tv
4588,ER,7.828,857,[18],en,1994-09-19,45.0,,,53.647,ER explores the inner workings of an urban teaching hospital and the critical issues faced by the dedicated physicians and staff of its overburdened emergency room.,15,331.0,['United States of America'],['NBC'],['Michael Crichton'],"['Maura Tierney', 'Parminder Nagra', 'Linda Cardellini', 'Scott Grimes', 'David Lyons']",vote_count.desc_1994,tv
3814,All That,7.5,30,[35],en,1994-04-16,30.0,,,50.395,A zany sketch comedy featuring many wacky characters hosted for kids and by kids.,10,179.0,['United States of America'],['Nickelodeon'],"['Michael Tollin', 'Brian Robbins']","['Chelsea Brummet', 'Lisa Foiles', 'Kyle Sullivan', 'Denzel Whitaker', 'Jack De Sena']",popularity.desc_1994,tv
1719,Gargoyles,8.092,446,"[16, 10765, 10759]",en,1994-10-24,22.0,,,49.0512,"In Scotland, 994 A.D. Goliath and his clan of gargoyles defend a medieval castle. In present day, David Xanatos buys the castle and moves it to New York City. When the castle is attacked the gargoyles are awakened from a 1000 year curse.",3,78.0,[],"['ABC', 'Syndication']",[],"['Keith David', 'Salli Richardson-Whitfield', 'Ed Asner', 'Jeff Bennett', 'Thom Adcox-Hernandez']",vote_count.desc_1994,tv
3755,"Sister, Sister",7.134,112,"[35, 10751, 10762, 18]",en,1994-04-01,23.0,,,47.5533,"Twins Tia Landry and Tamera Campbell were separated and adopted at birth. Fourteen years later, they encounter each other by chance at the mall. After the families meet, Tia's widowed father agrees to let Tamera and her single mother move in with them.",6,119.0,['United States of America'],"['ABC', 'The WB']","['Gary Gilbert', 'Kim Bass', 'Fred Shafferman']","['Tia Mowry', 'Tamera Mowry-Housley', 'Jackée Harry', 'RonReaco Lee', 'Tim Reid']",vote_count.desc_1994,tv
2798,Space Ghost Coast to Coast,7.767,101,"[16, 35, 10767]",en,1994-04-15,15.0,,,46.7935,A cartoon superhero interacts with live guests via his television set in this parody talk show based on 1960s Hanna-Barbera cartoon character Space Ghost.,10,110.0,['United States of America'],"['Cartoon Network', 'Adult Swim', 'GameTap']","['Mike Lazzo', 'Khaki Jones']","['George Lowe', 'C. Martin Croker']",vote_count.desc_1994,tv
63637,"Les Cordier, juge et flic",5.429,8,[80],fr,1994-02-24,90.0,,,46.0753,"The Cordier fight in family against the crime: the father is police captain, the son, investigating judge and the girl, a journalist.",11,60.0,['France'],['TF1'],['Alain Page'],"['Julien Chatelet', 'Antonella Lualdi', 'Bruno Madinier', 'Pierre Mondy', 'Charlotte Valandrey']",popularity.desc_1994,tv
50012,Kaygısızlar,6.9,14,"[35, 10751]",tr,1994-10-18,40.0,,,44.8236,,4,125.0,['Turkey'],"['Kanal D', 'Star TV', 'Kanal 6']","['Selçuk Erdem', 'Fatih Solmaz', 'Gani Müjde', 'Can Barslan']","['Ercan Yazgan', 'Halit Akçatepe', 'Ayşen Gruda', 'Çiçek Dilligil', 'Betül Arım']",popularity.desc_1994,tv
5571,The Itsy Bitsy Spider,9.8,8,"[16, 10762, 35]",en,1994-11-07,13.0,,,5.3145,The Itsy Bitsy Spider was an animated series based on the short film of the same name. It was broadcast on the USA Network's USA Cartoon Express. The title character's voice was done by Frank Welker.,1,13.0,['United States of America'],['USA Network'],"[""Matthew O'Callaghan""]","['Matt Frewer', 'Charlotte Rae', 'Frank Welker', 'Francesca Marie Smith', 'Liz Sheridan']",vote_average.desc_1994,tv
80935,The Legend of the Condor Heroes,9.1,7,"[10759, 10765]",cn,1994-08-01,45.0,,,12.8692,The Legend of the Condor Heroes is a Hong Kong television series adapted from Louis Cha's novel of the same title. The series was first broadcast on TVB Jade in 1994.,1,35.0,['Hong Kong'],['TVB Jade'],[],"['Julian Cheung Chi-Lam', 'Athena Chu Yan', 'Gallen Lo Ka-Leung', 'Emily Kwan Bo-Wai', 'Felix Lok Ying-Kwan']",vote_average.desc_1994,tv
72645,The Romance Of Three Kingdoms,9.1,31,"[10759, 18, 10768]",zh,1994-02-10,45.0,,,31.3213,"Adapted from the classical 14th century novel of the same title by Luo Guanzhong, Romance of the Three Kingdoms is part historical, part legend, and part mythical – romanticises and dramatises the lives of feudal lords and their retainers, who tried to replace the dwindling Han dynasty or restore it",1,84.0,['China'],['CCTV-1'],[],[],vote_average.desc_1994,tv
9573,Furuhata Ninzaburo,9.0,18,"[18, 80]",ja,1994-04-13,60.0,,,18.1957,"Furuhata Ninzaburō is a Japanese television series that ran periodically on Fuji Television from 1994 until its final episodes in 2006. It was written by Japanese playwright Kōki Mitani and is often referred to as the Japanese version of Columbo.

The series is a police detective drama starring acto",4,36.0,['Japan'],['Fuji TV'],['Koki Mitani'],"['Masakazu Tamura', 'Masahiko Nishimura', 'Takashi Kobayashi', 'Masanori Ishii']",vote_average.desc_1994,tv
35182,Buiten De Zone,8.9,9,[35],nl,1994-01-28,30.0,,,8.704,"Buiten De Zone (translated as ""Out of the Zone"") is a Flemish youth series (1994-1996) about five volunteers at the Jongerenfoon, a helpline that rarely receives calls. Out of boredom, they fantasize about absurd and humorous situations, where reality and fiction constantly blur. Each episode revolv",2,20.0,['Belgium'],['VRT 1'],['Bart De Pauw'],"['Mathias Sercu', 'Danny Timmermans', 'Reinhilde Van Driel', 'Elise Bundervoet', 'Bart De Pauw']",vote_average.desc_1994,tv
45381,Kalkofes Mattscheibe,8.6,8,[35],de,1994-04-17,25.0,,,15.951,,8,171.0,['Germany'],"['ProSieben', 'Premiere ']",['Oliver Kalkofe'],['Oliver Kalkofe'],vote_average.desc_1994,tv
86471,A Sentimental Story,8.6,9,"[18, 10751]",zh,1994-01-01,46.0,,,7.5126,"Fang Yan and Du Mei experience a profound and unforgettable love, just like any other couple, through a series of quarrels, breakups, and reconciliations. Initially, their relationship is rocky. First, Du Mei misunderstands that Fang Yan already has a girlfriend, and later, she subtly hints that she",1,8.0,['China'],['CCTV'],['Zhao Baogang'],"['Wang Zhiwen', 'Jiang Shan', 'Zhao Liang', 'Shi Ke', 'Liu Bei']",vote_average.desc_1994,tv
34158,Magic Knight Rayearth,8.441,195,"[16, 10765, 10759, 18, 35]",ja,1994-10-17,25.0,,,28.3277,"Three young girls, Hikaru, Umi, and Fuu, are transported to a magical world called Cephiro during a field trip to Tokyo Tower. They are soon greeted by Master Mage Clef, who explains to them that they have been summoned to become the Legendary Magic Knights and save Cephiro. The girls are less than ",2,49.0,['Japan'],['YTV'],[],"['Yukimasa Kishino', 'Yuka Imai', 'Chinami Nishimura', ""Jun'ichi Kanemaru"", 'Yuri Shiratori']",vote_count.desc_1994,tv
46429,Battlefield,8.4,5,[99],en,1994-02-02,,,,4.131,Battlefield is a documentary series initially shown in 1994 that explores the most important battles fought primarily during the Second World War but also the Vietnam War. The series employs a novel approach in which history is described by detailed accounts of major battles together with background,6,42.0,[],[],[],[],vote_average.desc_1994,tv
35254,Castelo Rá-Tim-Bum,8.352,27,"[10762, 35, 10751, 10765]",pt,1994-05-09,27.0,,,28.2138,"Nino is a 300-year-old boy who lives with his uncle, Dr. Victor, a sorcerer and scientist, and his great-aunt Morgana, a 6,000-year-old witch. The three of them live in a castle in the middle of the city of São Paulo. Apprentice sorcerer, Nino has never attended a school, because of the unusual age ",1,90.0,['Brazil'],['TV Cultura'],"['Cao Hamburger', 'Flávio de Souza']","['Cássio Scapin', 'Cinthya Rachel', 'Luciano Amaral', 'Fredy Állan', 'Rosi Campos']",vote_average.desc_1994,tv
1394,Ninja Sentai Kakuranger,8.3,9,"[10759, 35, 10765, 10762]",ja,1994-02-17,20.0,,,29.1092,"It's been a long time since the great war between the Three God Generals and the Youkais, an ancient race of monstrous spirits. Since then, imprisoned in a cave protected by the mystical Seal Door, their leader Daimaou and his Youkai army wait, planning for the day they can finally strike. That day ",1,53.0,['Japan'],['tv asahi'],[],"['Satomi Hirose', 'Teruaki Ogawa', 'Hiroshi Tsuchida', 'Shu Kawai', 'Kane Kosugi']",vote_average.desc_1994,tv
2399,Pie in the Sky,8.2,12,"[35, 18]",en,1994-03-13,50.0,,,11.0057,"Pie in the Sky is a British offbeat police comedy drama programme starring Richard Griffiths and Maggie Steed, created by Andrew Payne and first broadcast in five series on BBC1 between 13 March 1994 and 17 August 1997 as well as being syndicated on other channels in other countries, including the A",5,40.0,[],['BBC One'],['Andrew Payne'],"['Richard Griffiths', 'Nicholas Lamont', 'Marsha Thomason']",vote_average.desc_1994,tv
2759,The Day Today,8.2,59,[35],en,1994-01-19,29.0,,,6.917,"A spoof of the British news - including ridiculous stories, patronising vox pops, offensively hard-hitting research and a sports presenter clearly struggling for metaphors. Adapted from Radio 4 series 'On The Hour'.",1,6.0,[],['BBC Two'],"['Chris Morris', 'Armando Iannucci']","['Chris Morris', 'Patrick Marber', 'Doon Mackichan', 'Steve Coogan', 'Rebecca Front']",vote_average.desc_1994,tv
2601,Takin' Over the Asylum,8.2,18,"[35, 18]",en,1994-09-27,50.0,,,15.9005,A salesman starts to run a hospital radio station inside a facility for people with mental heath needs.,1,6.0,['United Kingdom'],['BBC Two'],['Donna Franceschild'],"['David Tennant', 'Angus Macfadyen', 'Ken Stott', 'Katy Murphy', 'Angela Bruce']",vote_average.desc_1994,tv
518,VR Troopers,8.128,39,"[10759, 10765, 10762]",en,1994-09-03,25.0,,,21.5609,Join the VR troopers as they use `Virtual Reality' to stop the evil GrimLord creating havoc.,2,92.0,['United States of America'],['Syndication'],[],"['Brad Hawkins', 'Sarah Joy Brown', 'Michael Hollander', 'Gardner Baldwin', 'Richard Rabago']",vote_average.desc_1994,tv
4675,Christy,8.1,8,[18],en,1994-04-03,60.0,,,9.0003,"Christy is an American historical fiction drama series which aired on CBS from April 1994 to August 1995, for twenty episodes.

Christy was based on the novel Christy by Catherine Marshall, the widow of Senate chaplain Peter Marshall. The novel had been a bestseller in 1968, and the week following t",2,20.0,[],['CBS'],['Catherine Marshall'],"['Kellie Martin', 'Stewart Finlay-McLennan', 'Tyne Daly', 'Randall Batinkoff', 'Emily Schulman']",vote_average.desc_1994,tv
12782,Marimar,6.996,757,"[18, 10766]",es,1994-01-31,22.0,,,29.1889,"Story of love between Marimar and Sergio. Sergio is from a wealthy family, and Marimar lives with her poor grandparents in a hut in front of the ocean.",1,149.0,['Mexico'],['Las Estrellas'],['Inés Rodena'],"['Thalía', 'Eduardo Capetillo', 'Chantal Andere', 'Alfonso Iturralde', 'René Muñoz']",vote_count.desc_1994,tv
9045,The Stand,6.847,480,"[10765, 18]",en,1994-05-08,90.0,,,21.6454,"After a deadly plague kills most of the world’s population, the remaining survivors split into two groups - one led by a benevolent elder and the other by a maleficent being - to face each other in a final battle between good and evil.",1,4.0,['United States of America'],['ABC'],['Stephen King'],"['Gary Sinise', 'Rob Lowe', 'Molly Ringwald', 'Jamey Sheridan', 'Corin Nemec']",vote_count.desc_1994,tv
2429,Aaahh!!! Real Monsters,7.8,402,"[16, 35, 10751, 10765, 10762]",en,1994-10-29,11.0,,,34.1212,"Three young monsters — Ickis, Oblina and Krumm — attends an institute for monsters under a city dump and learn to frighten humans.",4,102.0,['United States of America'],['Nickelodeon'],"['Gábor Csupó', 'Peter Gaffney']","['Charlie Adler', 'Christine Cavanaugh', 'David Eccles', 'Gregg Berger', 'Jim Belushi']",vote_count.desc_1994,tv
16961,Café con Aroma de Mujer,7.6,384,"[18, 10751, 10764]",es,1994-12-30,45.0,,,42.4942,"Café con aroma de mujer is a 1994 Colombian telenovela, produced by then programming company RCN TV on state-owned Canal A. It was written and created by Fernando Gaitán. It was broadcast in several countries throughout Latin America, North America and Europe.",1,139.0,"['Colombia', 'United States of America', 'United Kingdom']",['RCN'],['Fernando Gaitán'],"['Silvia de Dios', 'Cristóbal Errazúriz', 'Alejandra Borrero', 'Margarita Rosa de Francisco', 'Guy Ecker']",vote_count.desc_1994,tv
994,Inspector Rex,7.168,262,"[80, 9648, 10759, 18]",de,1994-11-10,45.0,,,40.9582,"After his handler is killed, police dog Rex teams up with recently-divorced inspector Richard Moser to investigate crimes and solve mysteries on the streets of Vienna. And they sometimes get help from their two-legged friend, Inspector Stockinger.",10,119.0,"['Austria', 'Italy', 'Germany']",['ORF 1'],"['Peter Hajek', 'Peter Moser']","['Alexander Pschill', 'Elke Winkens', 'Martin Weinek', 'Gerhard Zemann']",vote_count.desc_1994,tv
1101,My So-Called Life,7.6,143,"[18, 35]",en,1994-08-25,48.0,,,25.9441,"The life of a 15 year-old high school student, whose angst-ridden journey through adolescence, friendship, parents, and life teaches her what it means to grow up.",1,19.0,['United States of America'],['ABC'],['Winnie Holzman'],"['Claire Danes', 'Bess Armstrong', 'Tom Irwin', 'Wilson Cruz', 'Devon Gummersall']",vote_count.desc_1994,tv
7248,The Magic School Bus,7.61,114,"[16, 10765, 10751, 10759, 10762]",en,1994-09-10,25.0,,,23.1132,An eccentric schoolteacher takes her class on wondrous educational field trips with the help of a magical school bus.,4,52.0,"['Canada', 'United States of America']",['PBS Kids'],"['Joanna Cole', 'Bruce Degen']","['Lily Tomlin', 'Daniel DeSanto', 'Stuart Stone', 'Erica Luttrell', 'Danny Tamberelli']",vote_count.desc_1994,tv
1839,The Critic,7.333,114,"[16, 35, 18]",en,1994-01-26,22.0,,,29.8957,"The Critic is an American prime time animated series created by writing partners Al Jean and Mike Reiss, who had previously worked as writers and showrunners on The Simpsons. The show follows the life of a 36-year-old film critic from New York named Jay Sherman, voiced by Jon Lovitz. 23 episodes wer",2,23.0,['United States of America'],"['ABC', 'FOX']","['Mike Reiss', 'Al Jean']","['Jon Lovitz', 'Christine Cavanaugh', 'Park Overall', 'Russi Taylor', 'Charles Napier']",vote_count.desc_1994,tv
3097,Iron Man,6.651,106,"[16, 10759, 10765]",en,1994-09-24,22.0,,,18.4674,Industrialist Tony Stark leads a private team of superheroes as Iron Man against the forces of evil.,2,26.0,[],['Syndication'],[],"['Robert Hays', 'Dorian Harewood', 'Jennifer Hale', 'Robert Ito', 'Tom Kane']",vote_count.desc_1994,tv
40227,The Howard Stern Show,2.3,3,"[10767, 35]",en,1994-06-18,60.0,,,68.9191,"Raunchy interviews, sketches, and social commentary from the king of shock radio",9,159.0,['United States of America'],['E!'],[],"['Howard Stern', 'Billy West', 'Fred Norris', 'Robin Quivers', ""Gary Dell'Abate""]",genre_35_1994,tv
37030,Im Namen des Gesetzes,7.0,3,"[80, 18]",de,1994-09-13,45.0,,,64.6601,,12,194.0,['Germany'],['RTL'],['Harald Vock'],"['Wolfgang Bathke', 'Wolfgang Krewe', 'Mariella Ahrens', 'Axel Pape', 'Max Gertsch']",genre_80_1994,tv
58786,Die Wache,1.0,1,[80],de,1994-01-03,45.0,,,48.9797,,12,241.0,['Germany'],['RTL'],[],"['Bernd E. Jäger von Boxen', 'Mike Reichenbach', 'Aram van de Rest', 'Patrick Bach', 'Andrea Suwa']",genre_80_1994,tv
86086,37 Grad,8.0,1,[99],de,1994-11-01,,,,34.9659,"37° reports on typical life situations in our society from an unusual perspective: the camera accompanies a group or individual people, usually in a particularly exposed social situation. The reportage often outlines a turning point or a decision-making phase in the biography under review.",32,1182.0,['Germany'],['ZDF'],[],[],genre_99_1994,tv
