title,rating,votes,language,release_date,runtime,budget,revenue,genres,type,number_of_seasons,number_of_episodes
Delicatessen,7.299,1510,fr,1991-04-17,99.0,4000000.0,1794187.0,Fantasy,movie,,
New Jack City,6.613,550,en,1991-03-08,97.0,8500000.0,47624253.0,Thriller,movie,,
New Jack City,6.613,550,en,1991-03-08,97.0,8500000.0,47624253.0,Crime,movie,,
New Jack City,6.613,550,en,1991-03-08,97.0,8500000.0,47624253.0,Drama,movie,,
Barton Fink,7.456,1734,en,1991-08-01,117.0,9000000.0,6153939.0,Comedy,movie,,
Barton Fink,7.456,1734,en,1991-08-01,117.0,9000000.0,6153939.0,Drama,movie,,
Barton Fink,7.456,1734,en,1991-08-01,117.0,9000000.0,6153939.0,Thriller,movie,,
Ryakudatsu ai,5.0,2,ja,1991-10-10,94.0,0.0,0.0,Thriller,movie,,
Thalapathi,8.0,58,ta,1991-11-05,157.0,0.0,0.0,Action,movie,,
Thalapathi,8.0,58,ta,1991-11-05,157.0,0.0,0.0,Crime,movie,,
Thalapathi,8.0,58,ta,1991-11-05,157.0,0.0,0.0,Drama,movie,,
Roujin Z,6.6,118,ja,1991-09-14,80.0,0.0,0.0,Animation,movie,,
Roujin Z,6.6,118,ja,1991-09-14,80.0,0.0,0.0,Drama,movie,,
Roujin Z,6.6,118,ja,1991-09-14,80.0,0.0,0.0,Science Fiction,movie,,
Saajan,6.4,34,hi,1991-08-30,181.0,0.0,0.0,Drama,movie,,
Saajan,6.4,34,hi,1991-08-30,181.0,0.0,0.0,Romance,movie,,
The Magnificent Scoundrels,6.0,31,cn,1991-10-09,96.0,0.0,0.0,Crime,movie,,
The Magnificent Scoundrels,6.0,31,cn,1991-10-09,96.0,0.0,0.0,Comedy,movie,,
Games of Desire,4.1,13,it,1991-04-23,80.0,0.0,0.0,Drama,movie,,
What About Bob?,6.861,846,en,1991-05-17,100.0,35000000.0,63710000.0,Comedy,movie,,
Witchcraft vs. Curse,5.0,4,cn,1991-04-20,88.0,0.0,0.0,Fantasy,movie,,
Witchcraft vs. Curse,5.0,4,cn,1991-04-20,88.0,0.0,0.0,Drama,movie,,
Witchcraft vs. Curse,5.0,4,cn,1991-04-20,88.0,0.0,0.0,Horror,movie,,
Once a Thief,6.737,158,cn,1991-02-02,108.0,0.0,4303351.0,Action,movie,,
Once a Thief,6.737,158,cn,1991-02-02,108.0,0.0,4303351.0,Comedy,movie,,
Once a Thief,6.737,158,cn,1991-02-02,108.0,0.0,4303351.0,Thriller,movie,,
Once a Thief,6.737,158,cn,1991-02-02,108.0,0.0,4303351.0,Crime,movie,,
Fight Back to School,6.9,144,cn,1991-07-18,100.0,0.0,3500000.0,Action,movie,,
Fight Back to School,6.9,144,cn,1991-07-18,100.0,0.0,3500000.0,Comedy,movie,,
Fight Back to School,6.9,144,cn,1991-07-18,100.0,0.0,3500000.0,Crime,movie,,
Hiruko the Goblin,6.1,62,ja,1991-05-11,89.0,0.0,0.0,Horror,movie,,
Hiruko the Goblin,6.1,62,ja,1991-05-11,89.0,0.0,0.0,Fantasy,movie,,
Hiruko the Goblin,6.1,62,ja,1991-05-11,89.0,0.0,0.0,Comedy,movie,,
A Scene at the Sea,7.5,197,ja,1991-10-19,101.0,0.0,0.0,Drama,movie,,
A Scene at the Sea,7.5,197,ja,1991-10-19,101.0,0.0,0.0,Romance,movie,,
A Scene at the Sea,7.5,197,ja,1991-10-19,101.0,0.0,0.0,Comedy,movie,,
Doraemon: Nobita's Dorabian Nights,7.156,61,ja,1991-03-09,99.0,0.0,28000000.0,Animation,movie,,
Doraemon: Nobita's Dorabian Nights,7.156,61,ja,1991-03-09,99.0,0.0,28000000.0,Adventure,movie,,
Doraemon: Nobita's Dorabian Nights,7.156,61,ja,1991-03-09,99.0,0.0,28000000.0,Fantasy,movie,,
Doraemon: Nobita's Dorabian Nights,7.156,61,ja,1991-03-09,99.0,0.0,28000000.0,Family,movie,,
Harley Davidson and the Marlboro Man,6.288,448,en,1991-08-23,98.0,23000000.0,7434726.0,Action,movie,,
Harley Davidson and the Marlboro Man,6.288,448,en,1991-08-23,98.0,23000000.0,7434726.0,Thriller,movie,,
Dying Young,6.678,459,en,1991-06-20,111.0,18000000.0,82264675.0,Drama,movie,,
Dying Young,6.678,459,en,1991-06-20,111.0,18000000.0,82264675.0,Romance,movie,,
Problem Child 2,5.868,629,en,1991-07-03,90.0,15000000.0,32704700.0,Comedy,movie,,
Problem Child 2,5.868,629,en,1991-07-03,90.0,15000000.0,32704700.0,Family,movie,,
High Heels,7.1,428,es,1991-10-23,114.0,0.0,1710057.0,Drama,movie,,
High Heels,7.1,428,es,1991-10-23,114.0,0.0,1710057.0,Comedy,movie,,
High Heels,7.1,428,es,1991-10-23,114.0,0.0,1710057.0,Crime,movie,,
The Banquet,5.2,13,cn,1991-11-30,95.0,0.0,0.0,Comedy,movie,,
Nothing but Trouble,5.238,372,en,1991-02-15,94.0,40000000.0,8500000.0,Comedy,movie,,
Nothing but Trouble,5.238,372,en,1991-02-15,94.0,40000000.0,8500000.0,Adventure,movie,,
White Fang,6.747,617,en,1991-01-18,107.0,14000000.0,34793160.0,Action,movie,,
White Fang,6.747,617,en,1991-01-18,107.0,14000000.0,34793160.0,Adventure,movie,,
White Fang,6.747,617,en,1991-01-18,107.0,14000000.0,34793160.0,Drama,movie,,
White Fang,6.747,617,en,1991-01-18,107.0,14000000.0,34793160.0,Family,movie,,
The Prince of Tides,6.628,289,en,1991-12-25,132.0,30000000.0,74787599.0,Drama,movie,,
The Prince of Tides,6.628,289,en,1991-12-25,132.0,30000000.0,74787599.0,Romance,movie,,
Frankie and Johnny,6.8,594,en,1991-10-11,118.0,29000000.0,22773535.0,Drama,movie,,
Frankie and Johnny,6.8,594,en,1991-10-11,118.0,29000000.0,22773535.0,Romance,movie,,
Frankie and Johnny,6.8,594,en,1991-10-11,118.0,29000000.0,22773535.0,Comedy,movie,,
Silent Möbius,5.1,12,ja,1991-01-07,50.0,0.0,0.0,Animation,movie,,
Silent Möbius,5.1,12,ja,1991-01-07,50.0,0.0,0.0,Action,movie,,
Silent Möbius,5.1,12,ja,1991-01-07,50.0,0.0,0.0,Science Fiction,movie,,
The Double Life of Véronique,7.485,820,fr,1991-05-15,98.0,0.0,1999955.0,Drama,movie,,
Henna,5.3,10,hi,1991-06-28,184.0,0.0,0.0,Drama,movie,,
Henna,5.3,10,hi,1991-06-28,184.0,0.0,0.0,Romance,movie,,
Henna,5.3,10,hi,1991-06-28,184.0,0.0,0.0,Music,movie,,
Hidden Desire,4.975,20,cn,1991-11-15,78.0,0.0,0.0,Romance,movie,,
Hidden Desire,4.975,20,cn,1991-11-15,78.0,0.0,0.0,Drama,movie,,
The Butcher's Wife,5.661,171,en,1991-10-25,107.0,0.0,9689816.0,Fantasy,movie,,
The Butcher's Wife,5.661,171,en,1991-10-25,107.0,0.0,9689816.0,Comedy,movie,,
The Butcher's Wife,5.661,171,en,1991-10-25,107.0,0.0,9689816.0,Romance,movie,,
City Slickers,6.439,811,en,1991-06-07,114.0,27000000.0,179033791.0,Comedy,movie,,
City Slickers,6.439,811,en,1991-06-07,114.0,27000000.0,179033791.0,Western,movie,,
Center Stage,7.375,76,cn,1991-11-29,146.0,0.0,0.0,Drama,movie,,
Center Stage,7.375,76,cn,1991-11-29,146.0,0.0,0.0,Romance,movie,,
Judge,4.538,13,ja,1991-06-15,50.0,0.0,0.0,Fantasy,movie,,
Judge,4.538,13,ja,1991-06-15,50.0,0.0,0.0,Animation,movie,,
Judge,4.538,13,ja,1991-06-15,50.0,0.0,0.0,Horror,movie,,
Judge,4.538,13,ja,1991-06-15,50.0,0.0,0.0,Action,movie,,
Judge,4.538,13,ja,1991-06-15,50.0,0.0,0.0,Thriller,movie,,
Judge,4.538,13,ja,1991-06-15,50.0,0.0,0.0,Mystery,movie,,
Judge,4.538,13,ja,1991-06-15,50.0,0.0,0.0,Crime,movie,,
Showdown in Little Tokyo,6.377,491,en,1991-08-23,79.0,8000000.0,2275557.0,Action,movie,,
Showdown in Little Tokyo,6.377,491,en,1991-08-23,79.0,8000000.0,2275557.0,Comedy,movie,,
Showdown in Little Tokyo,6.377,491,en,1991-08-23,79.0,8000000.0,2275557.0,Crime,movie,,
Rhapsody in August,7.1,142,ja,1991-05-25,98.0,0.0,0.0,Drama,movie,,
A Chinese Ghost Story III,6.4,90,cn,1991-07-18,104.0,0.0,0.0,Action,movie,,
A Chinese Ghost Story III,6.4,90,cn,1991-07-18,104.0,0.0,0.0,Comedy,movie,,
A Chinese Ghost Story III,6.4,90,cn,1991-07-18,104.0,0.0,0.0,Fantasy,movie,,
Ghost Story of Kam Pin Mui,2.2,4,cn,1991-06-22,101.0,0.0,0.0,Horror,movie,,
Ghost Story of Kam Pin Mui,2.2,4,cn,1991-06-22,101.0,0.0,0.0,Fantasy,movie,,
Ghost Story of Kam Pin Mui,2.2,4,cn,1991-06-22,101.0,0.0,0.0,Drama,movie,,
Lupin the Third: Napoleon's Dictionary,6.4,36,ja,1991-08-09,90.0,0.0,0.0,Animation,movie,,
Lupin the Third: Napoleon's Dictionary,6.4,36,ja,1991-08-09,90.0,0.0,0.0,Action,movie,,
Lupin the Third: Napoleon's Dictionary,6.4,36,ja,1991-08-09,90.0,0.0,0.0,Comedy,movie,,
Lupin the Third: Napoleon's Dictionary,6.4,36,ja,1991-08-09,90.0,0.0,0.0,TV Movie,movie,,
Lupin the Third: Napoleon's Dictionary,6.4,36,ja,1991-08-09,90.0,0.0,0.0,Crime,movie,,
Legend of the Dragon,6.0,33,cn,1991-03-07,96.0,0.0,0.0,Comedy,movie,,
Legend of the Dragon,6.0,33,cn,1991-03-07,96.0,0.0,0.0,Action,movie,,
Stray Dog: Kerberos Panzer Cops,6.1,19,ja,1991-03-23,99.0,0.0,0.0,Science Fiction,movie,,
Stray Dog: Kerberos Panzer Cops,6.1,19,ja,1991-03-23,99.0,0.0,0.0,Drama,movie,,
Pushing Hands,7.3,76,zh,1991-12-07,105.0,400000.0,152322.0,Drama,movie,,
Pushing Hands,7.3,76,zh,1991-12-07,105.0,400000.0,152322.0,Comedy,movie,,
Don't Tell Mom the Babysitter's Dead,6.139,445,en,1991-06-07,105.0,10000000.0,25196249.0,Comedy,movie,,
Don't Tell Mom the Babysitter's Dead,6.139,445,en,1991-06-07,105.0,10000000.0,25196249.0,Family,movie,,
After Separation,6.6,8,zh,1992-01-01,90.0,0.0,2836000.0,Drama,movie,,
After Separation,6.6,8,zh,1992-01-01,90.0,0.0,2836000.0,Comedy,movie,,
After Separation,6.6,8,zh,1992-01-01,90.0,0.0,2836000.0,Romance,movie,,
Delinquent in Drag,5.1,15,ja,1992-08-21,43.0,0.0,0.0,Animation,movie,,
Delinquent in Drag,5.1,15,ja,1992-08-21,43.0,0.0,0.0,Comedy,movie,,
Delinquent in Drag,5.1,15,ja,1992-08-21,43.0,0.0,0.0,Action,movie,,
Aladdin,7.653,11498,en,1992-11-25,92.0,28000000.0,504050219.0,Animation,movie,,
Aladdin,7.653,11498,en,1992-11-25,92.0,28000000.0,504050219.0,Family,movie,,
Aladdin,7.653,11498,en,1992-11-25,92.0,28000000.0,504050219.0,Adventure,movie,,
Aladdin,7.653,11498,en,1992-11-25,92.0,28000000.0,504050219.0,Fantasy,movie,,
Aladdin,7.653,11498,en,1992-11-25,92.0,28000000.0,504050219.0,Romance,movie,,
Reservoir Dogs,8.12,14670,en,1992-09-02,99.0,1200000.0,2859750.0,Crime,movie,,
Reservoir Dogs,8.12,14670,en,1992-09-02,99.0,1200000.0,2859750.0,Thriller,movie,,
Home Alone 2: Lost in New York,6.763,9979,en,1992-11-15,120.0,18000000.0,358994850.0,Comedy,movie,,
Home Alone 2: Lost in New York,6.763,9979,en,1992-11-15,120.0,18000000.0,358994850.0,Family,movie,,
Home Alone 2: Lost in New York,6.763,9979,en,1992-11-15,120.0,18000000.0,358994850.0,Adventure,movie,,
Erotic Ghost Story III,5.5,23,cn,1992-03-05,94.0,0.0,1201428.0,Horror,movie,,
Erotic Ghost Story III,5.5,23,cn,1992-03-05,94.0,0.0,1201428.0,Drama,movie,,
Erotic Ghost Story III,5.5,23,cn,1992-03-05,94.0,0.0,1201428.0,Fantasy,movie,,
Batman Returns,6.937,6709,en,1992-06-19,126.0,80000000.0,280000000.0,Action,movie,,
Batman Returns,6.937,6709,en,1992-06-19,126.0,80000000.0,280000000.0,Fantasy,movie,,
Sneakers,6.904,956,en,1992-09-09,126.0,23000000.0,105232691.0,Comedy,movie,,
Sneakers,6.904,956,en,1992-09-09,126.0,23000000.0,105232691.0,Crime,movie,,
Sneakers,6.904,956,en,1992-09-09,126.0,23000000.0,105232691.0,Drama,movie,,
All Ladies Do It,5.0,398,it,1992-02-21,93.0,0.0,0.0,Comedy,movie,,
All Ladies Do It,5.0,398,it,1992-02-21,93.0,0.0,0.0,Drama,movie,,
A Few Good Men,7.544,3810,en,1992-12-11,138.0,40000000.0,243240178.0,Drama,movie,,
Basic Instinct,6.933,4054,en,1992-03-20,128.0,49000000.0,352927224.0,Thriller,movie,,
Basic Instinct,6.933,4054,en,1992-03-20,128.0,49000000.0,352927224.0,Mystery,movie,,
Porco Rosso,7.799,3440,ja,1992-07-18,93.0,9200000.0,44600000.0,Family,movie,,
Porco Rosso,7.799,3440,ja,1992-07-18,93.0,9200000.0,44600000.0,Comedy,movie,,
Porco Rosso,7.799,3440,ja,1992-07-18,93.0,9200000.0,44600000.0,Animation,movie,,
Porco Rosso,7.799,3440,ja,1992-07-18,93.0,9200000.0,44600000.0,Adventure,movie,,
Sister Act,6.828,3270,en,1992-05-28,100.0,31000000.0,231605150.0,Music,movie,,
Sister Act,6.828,3270,en,1992-05-28,100.0,31000000.0,231605150.0,Comedy,movie,,
Twin Peaks: Fire Walk with Me,7.377,2043,en,1992-06-03,135.0,10000000.0,4248389.0,Drama,movie,,
Twin Peaks: Fire Walk with Me,7.377,2043,en,1992-06-03,135.0,10000000.0,4248389.0,Mystery,movie,,
Twin Peaks: Fire Walk with Me,7.377,2043,en,1992-06-03,135.0,10000000.0,4248389.0,Horror,movie,,
The Last of the Mohicans,7.384,3191,en,1992-08-26,112.0,40000000.0,75505856.0,Action,movie,,
The Last of the Mohicans,7.384,3191,en,1992-08-26,112.0,40000000.0,75505856.0,History,movie,,
The Last of the Mohicans,7.384,3191,en,1992-08-26,112.0,40000000.0,75505856.0,Romance,movie,,
The Last of the Mohicans,7.384,3191,en,1992-08-26,112.0,40000000.0,75505856.0,War,movie,,
Unforgiven,7.913,4605,en,1992-08-07,130.0,14400000.0,159157447.0,Western,movie,,
Alien³,6.374,5939,en,1992-05-22,114.0,50000000.0,159773545.0,Science Fiction,movie,,
Alien³,6.374,5939,en,1992-05-22,114.0,50000000.0,159773545.0,Action,movie,,
Alien³,6.374,5939,en,1992-05-22,114.0,50000000.0,159773545.0,Horror,movie,,
Bram Stoker's Dracula,7.4,5344,en,1992-11-13,128.0,40000000.0,215862692.0,Romance,movie,,
Bram Stoker's Dracula,7.4,5344,en,1992-11-13,128.0,40000000.0,215862692.0,Horror,movie,,
Scent of a Woman,7.79,3592,en,1992-12-23,156.0,31000000.0,134100000.0,Drama,movie,,
Naked Killer,6.0,81,cn,1992-12-03,93.0,0.0,0.0,Action,movie,,
Naked Killer,6.0,81,cn,1992-12-03,93.0,0.0,0.0,Crime,movie,,
Naked Killer,6.0,81,cn,1992-12-03,93.0,0.0,0.0,Thriller,movie,,
Dragon Ball Z: Super Android 13!,6.882,571,ja,1992-07-11,46.0,0.0,18554927.0,Action,movie,,
Dragon Ball Z: Super Android 13!,6.882,571,ja,1992-07-11,46.0,0.0,18554927.0,Animation,movie,,
Dragon Ball Z: Super Android 13!,6.882,571,ja,1992-07-11,46.0,0.0,18554927.0,Science Fiction,movie,,
The Bodyguard,6.698,3043,en,1992-11-25,130.0,25000000.0,411006740.0,Action,movie,,
The Bodyguard,6.698,3043,en,1992-11-25,130.0,25000000.0,411006740.0,Drama,movie,,
The Bodyguard,6.698,3043,en,1992-11-25,130.0,25000000.0,411006740.0,Romance,movie,,
Death Becomes Her,6.775,2749,en,1992-07-30,104.0,55000000.0,149000000.0,Comedy,movie,,
Death Becomes Her,6.775,2749,en,1992-07-30,104.0,55000000.0,149000000.0,Fantasy,movie,,
Death Becomes Her,6.775,2749,en,1992-07-30,104.0,55000000.0,149000000.0,Horror,movie,,
Far and Away,6.782,1232,en,1992-05-22,140.0,60000000.0,137783840.0,Adventure,movie,,
Far and Away,6.782,1232,en,1992-05-22,140.0,60000000.0,137783840.0,Drama,movie,,
Far and Away,6.782,1232,en,1992-05-22,140.0,60000000.0,137783840.0,Romance,movie,,
Far and Away,6.782,1232,en,1992-05-22,140.0,60000000.0,137783840.0,Western,movie,,
Lethal Weapon 3,6.701,3007,en,1992-05-15,118.0,35000000.0,321731527.0,Adventure,movie,,
Lethal Weapon 3,6.701,3007,en,1992-05-15,118.0,35000000.0,321731527.0,Action,movie,,
Lethal Weapon 3,6.701,3007,en,1992-05-15,118.0,35000000.0,321731527.0,Comedy,movie,,
Lethal Weapon 3,6.701,3007,en,1992-05-15,118.0,35000000.0,321731527.0,Thriller,movie,,
Lethal Weapon 3,6.701,3007,en,1992-05-15,118.0,35000000.0,321731527.0,Crime,movie,,
Sarafina!,6.136,44,en,1992-09-18,117.0,0.0,0.0,Music,movie,,
Sarafina!,6.136,44,en,1992-09-18,117.0,0.0,0.0,Drama,movie,,
Sarafina!,6.136,44,en,1992-09-18,117.0,0.0,0.0,Family,movie,,
Malcolm X,7.543,1740,en,1992-11-18,202.0,34000000.0,48169908.0,Drama,movie,,
Malcolm X,7.543,1740,en,1992-11-18,202.0,34000000.0,48169908.0,History,movie,,
Army of Darkness,7.253,3283,en,1992-10-31,81.0,11000000.0,21502976.0,Fantasy,movie,,
Army of Darkness,7.253,3283,en,1992-10-31,81.0,11000000.0,21502976.0,Horror,movie,,
Army of Darkness,7.253,3283,en,1992-10-31,81.0,11000000.0,21502976.0,Comedy,movie,,
The Hand That Rocks the Cradle,6.863,915,en,1992-01-10,110.0,11700000.0,88036683.0,Drama,movie,,
The Hand That Rocks the Cradle,6.863,915,en,1992-01-10,110.0,11700000.0,88036683.0,Thriller,movie,,
Tokyo Decadence,5.959,109,ja,1992-01-06,113.0,0.0,795312.0,Drama,movie,,
Under Siege,6.301,1594,en,1992-10-08,102.0,35000000.0,156563139.0,Action,movie,,
Under Siege,6.301,1594,en,1992-10-08,102.0,35000000.0,156563139.0,Thriller,movie,,
The Smile of the Fox,5.3,52,it,1992-05-23,86.0,0.0,0.0,Thriller,movie,,
Wayne's World,6.703,2308,en,1992-02-14,95.0,20000000.0,183097323.0,Comedy,movie,,
Wayne's World,6.703,2308,en,1992-02-14,95.0,20000000.0,183097323.0,Music,movie,,
Lucia Bud,0.0,0,ja,1992-12-19,0.0,0.0,0.0,,movie,,
Universal Soldier,6.3,1762,en,1992-07-10,103.0,23000000.0,94999898.0,Thriller,movie,,
Universal Soldier,6.3,1762,en,1992-07-10,103.0,23000000.0,94999898.0,Action,movie,,
Universal Soldier,6.3,1762,en,1992-07-10,103.0,23000000.0,94999898.0,Science Fiction,movie,,
Universal Soldier,6.3,1762,en,1992-07-10,103.0,23000000.0,94999898.0,Crime,movie,,
My Cousin Vinny,7.494,1668,en,1992-03-13,120.0,11000000.0,64088552.0,Comedy,movie,,
My Cousin Vinny,7.494,1668,en,1992-03-13,120.0,11000000.0,64088552.0,Drama,movie,,
Damage,6.602,623,en,1992-12-02,111.0,11000000.0,31000000.0,Drama,movie,,
Damage,6.602,623,en,1992-12-02,111.0,11000000.0,31000000.0,Romance,movie,,
The Muppet Christmas Carol,7.416,1052,en,1992-12-11,86.0,12000000.0,27300000.0,Music,movie,,
The Muppet Christmas Carol,7.416,1052,en,1992-12-11,86.0,12000000.0,27300000.0,Comedy,movie,,
The Muppet Christmas Carol,7.416,1052,en,1992-12-11,86.0,12000000.0,27300000.0,Family,movie,,
The Muppet Christmas Carol,7.416,1052,en,1992-12-11,86.0,12000000.0,27300000.0,Fantasy,movie,,
The Muppet Christmas Carol,7.416,1052,en,1992-12-11,86.0,12000000.0,27300000.0,Drama,movie,,
The Lover,7.0,706,fr,1992-01-22,115.0,0.0,5013090.0,Drama,movie,,
The Lover,7.0,706,fr,1992-01-22,115.0,0.0,5013090.0,Romance,movie,,
Female Ninjas Magic Chronicles 2: Secret of the Christian Bells,7.0,1,ja,1992-08-21,81.0,0.0,0.0,Action,movie,,
Once Upon a Time in China II,7.147,258,cn,1992-04-16,113.0,0.0,30399676.0,Action,movie,,
Once Upon a Time in China II,7.147,258,cn,1992-04-16,113.0,0.0,30399676.0,Comedy,movie,,
Dr. Lamb,5.3,33,cn,1992-10-22,89.0,0.0,0.0,Crime,movie,,
Dr. Lamb,5.3,33,cn,1992-10-22,89.0,0.0,0.0,Horror,movie,,
Hard Boiled,7.514,837,cn,1992-04-16,126.0,4500000.0,0.0,Action,movie,,
Hard Boiled,7.514,837,cn,1992-04-16,126.0,4500000.0,0.0,Thriller,movie,,
Hard Boiled,7.514,837,cn,1992-04-16,126.0,4500000.0,0.0,Crime,movie,,
Deep Cover,6.77,233,en,1992-04-15,108.0,8000000.0,16600000.0,Action,movie,,
Deep Cover,6.77,233,en,1992-04-15,108.0,8000000.0,16600000.0,Thriller,movie,,
Deep Cover,6.77,233,en,1992-04-15,108.0,8000000.0,16600000.0,Crime,movie,,
Pet Sematary II,5.451,558,en,1992-08-28,100.0,8000000.0,17092453.0,Horror,movie,,
Beethoven,5.823,2129,en,1992-04-03,87.0,0.0,147214049.0,Family,movie,,
Beethoven,5.823,2129,en,1992-04-03,87.0,0.0,147214049.0,Comedy,movie,,
White Men Can't Jump,6.636,1405,en,1992-03-27,115.0,31000000.0,90753806.0,Comedy,movie,,
White Men Can't Jump,6.636,1405,en,1992-03-27,115.0,31000000.0,90753806.0,Drama,movie,,
Braindead,7.386,1719,en,1992-08-13,103.0,3000000.0,242623.0,Horror,movie,,
Braindead,7.386,1719,en,1992-08-13,103.0,3000000.0,242623.0,Comedy,movie,,
A River Runs Through It,7.029,1112,en,1992-10-09,123.0,12000000.0,43440294.0,Drama,movie,,
A River Runs Through It,7.029,1112,en,1992-10-09,123.0,12000000.0,43440294.0,Family,movie,,
Bitter Moon,7.116,789,en,1992-09-02,139.0,5000000.0,1862805.0,Thriller,movie,,
Bitter Moon,7.116,789,en,1992-09-02,139.0,5000000.0,1862805.0,Drama,movie,,
Bitter Moon,7.116,789,en,1992-09-02,139.0,5000000.0,1862805.0,Romance,movie,,
A League of Their Own,7.209,1440,en,1992-07-01,128.0,40000000.0,132440069.0,Comedy,movie,,
A League of Their Own,7.209,1440,en,1992-07-01,128.0,40000000.0,132440069.0,Drama,movie,,
Police Story 3: Super Cop,6.9,523,cn,1992-07-04,95.0,900000.0,34391494.0,Action,movie,,
Police Story 3: Super Cop,6.9,523,cn,1992-07-04,95.0,900000.0,34391494.0,Crime,movie,,
Police Story 3: Super Cop,6.9,523,cn,1992-07-04,95.0,900000.0,34391494.0,Thriller,movie,,
FernGully: The Last Rainforest,6.37,592,en,1992-04-10,76.0,24000000.0,32710894.0,Family,movie,,
FernGully: The Last Rainforest,6.37,592,en,1992-04-10,76.0,24000000.0,32710894.0,Fantasy,movie,,
FernGully: The Last Rainforest,6.37,592,en,1992-04-10,76.0,24000000.0,32710894.0,Animation,movie,,
FernGully: The Last Rainforest,6.37,592,en,1992-04-10,76.0,24000000.0,32710894.0,Adventure,movie,,
Tom and Jerry: The Movie,6.3,588,en,1992-10-01,83.0,3500000.0,3600000.0,Animation,movie,,
Tom and Jerry: The Movie,6.3,588,en,1992-10-01,83.0,3500000.0,3600000.0,Comedy,movie,,
Tom and Jerry: The Movie,6.3,588,en,1992-10-01,83.0,3500000.0,3600000.0,Family,movie,,
Tom and Jerry: The Movie,6.3,588,en,1992-10-01,83.0,3500000.0,3600000.0,Music,movie,,
Dragon Ball Z: The Return of Cooler,6.438,1062,ja,1992-03-07,46.0,0.0,19581369.0,Action,movie,,
Dragon Ball Z: The Return of Cooler,6.438,1062,ja,1992-03-07,46.0,0.0,19581369.0,Animation,movie,,
Dragon Ball Z: The Return of Cooler,6.438,1062,ja,1992-03-07,46.0,0.0,19581369.0,Science Fiction,movie,,
China Dolls,5.1,5,cn,1992-01-01,91.0,0.0,0.0,Comedy,movie,,
China Dolls,5.1,5,cn,1992-01-01,91.0,0.0,0.0,Crime,movie,,
China Dolls,5.1,5,cn,1992-01-01,91.0,0.0,0.0,Drama,movie,,
Passenger 57,5.982,1036,en,1992-11-06,84.0,15000000.0,44065653.0,Action,movie,,
Passenger 57,5.982,1036,en,1992-11-06,84.0,15000000.0,44065653.0,Adventure,movie,,
Passenger 57,5.982,1036,en,1992-11-06,84.0,15000000.0,44065653.0,Thriller,movie,,
Candyman,6.622,1668,en,1992-10-16,100.0,6000000.0,25792310.0,Drama,movie,,
Candyman,6.622,1668,en,1992-10-16,100.0,6000000.0,25792310.0,Horror,movie,,
Candyman,6.622,1668,en,1992-10-16,100.0,6000000.0,25792310.0,Thriller,movie,,
Twin Dragons,6.753,398,cn,1992-01-15,103.0,0.0,46861333.0,Action,movie,,
Twin Dragons,6.753,398,cn,1992-01-15,103.0,0.0,46861333.0,Comedy,movie,,
Twin Dragons,6.753,398,cn,1992-01-15,103.0,0.0,46861333.0,Crime,movie,,
Midori,6.2,142,ja,1992-05-02,55.0,0.0,0.0,Animation,movie,,
Midori,6.2,142,ja,1992-05-02,55.0,0.0,0.0,Drama,movie,,
Midori,6.2,142,ja,1992-05-02,55.0,0.0,0.0,Horror,movie,,
Midori,6.2,142,ja,1992-05-02,55.0,0.0,0.0,Romance,movie,,
1492: Conquest of Paradise,6.271,861,en,1992-10-09,154.0,47000000.0,7191399.0,Action,movie,,
1492: Conquest of Paradise,6.271,861,en,1992-10-09,154.0,47000000.0,7191399.0,Adventure,movie,,
1492: Conquest of Paradise,6.271,861,en,1992-10-09,154.0,47000000.0,7191399.0,Drama,movie,,
1492: Conquest of Paradise,6.271,861,en,1992-10-09,154.0,47000000.0,7191399.0,History,movie,,
"All's Well, Ends Well",6.9,81,cn,1992-01-25,100.0,0.0,0.0,Comedy,movie,,
"All's Well, Ends Well",6.9,81,cn,1992-01-25,100.0,0.0,0.0,Romance,movie,,
Fortress,6.037,669,en,1992-12-18,95.0,8000000.0,6739141.0,Action,movie,,
Fortress,6.037,669,en,1992-12-18,95.0,8000000.0,6739141.0,Thriller,movie,,
Fortress,6.037,669,en,1992-12-18,95.0,8000000.0,6739141.0,Science Fiction,movie,,
Chaplin,7.436,1116,en,1992-12-17,143.0,31000000.0,9493259.0,Drama,movie,,
Patriot Games,6.686,1687,en,1992-06-04,117.0,45000000.0,178051587.0,Drama,movie,,
Patriot Games,6.686,1687,en,1992-06-04,117.0,45000000.0,178051587.0,Action,movie,,
Patriot Games,6.686,1687,en,1992-06-04,117.0,45000000.0,178051587.0,Thriller,movie,,
Patriot Games,6.686,1687,en,1992-06-04,117.0,45000000.0,178051587.0,Crime,movie,,
Radio Flyer,7.0,198,en,1992-02-21,114.0,35000000.0,4651977.0,Drama,movie,,
Dragon Inn,7.246,128,cn,1992-08-22,104.0,0.0,0.0,Action,movie,,
Dragon Inn,7.246,128,cn,1992-08-22,104.0,0.0,0.0,Thriller,movie,,
Poison Ivy,5.429,373,en,1992-05-08,92.0,3000000.0,1829804.0,Thriller,movie,,
Poison Ivy,5.429,373,en,1992-05-08,92.0,3000000.0,1829804.0,Drama,movie,,
